//ver6	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nMaxRepair	dwHanded	dwFlag	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwParry	dwBlockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	bContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	dwDestParam4	dwDestParam5	dwDestParam6	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	nAdjParamVal4	nAdjParamVal5	nAdjParamVal6	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwChgParamVal4	dwChgParamVal5	dwChgParamVal6	dwdestData1	dwdestData2	dwdestData3	dwdestData4	dwdestData5	dwdestData6	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment	nMinLimitLevel	nMaxLimitLevel	nItemGroup	nUseLimitGroup	nMaxDuplication	nEffectValue	nTargetMinEnchant	nTargetMaxEnchant	bResetBind	nBindCondition	nResetBindCondition	dwHitActiveSkillId	dwHitActiveSkillLv	dwHitActiveSkillProb	dwHitActiveSkillTarget	dwDamageActiveSkillId	dwDamageActiveSkillLv	dwDamageActiveSkillProb	dwDamageActiveSkillTarget	dwEquipActiveSkillId	dwEquipActiveSkillLv	dwSmelting	dwAttsmelting	dwGemsmelting	dwPierce	dwUprouse	bAbsoluteTime	dwItemGrade	bCanTrade	dwMainCategory	dwSubCategory	bCanHaveServerTransform	bCanSavePotion	bCanLooksChange	blsLooksChangeMaterial
6	II_ARM_F_ACR_HELMET0301	IDS_PROPITEM_TXT_001696	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ACROBAT	1	=	SEX_FEMALE	6365	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	33	33	1	1	0	=	=	113	114	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	33	=	=	=	"""itm_fAcr03Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001697	33	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_ACR_HELMET0401	IDS_PROPITEM_TXT_001700	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ACROBAT	1	=	SEX_FEMALE	17765	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	43	43	1	1	0	=	=	140	140	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	43	=	=	=	"""itm_fAcr04Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001701	43	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_ACR_HELMET06	IDS_PROPITEM_TXT_001704	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ACROBAT	1	=	SEX_FEMALE	45410	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	53	53	1	1	0	=	=	162	163	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	53	=	=	=	"""itm_fAcr05Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001705	53	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_ACR_HELMET08	IDS_PROPITEM_TXT_001708	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ACROBAT	1	=	SEX_FEMALE	103645	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	62	62	1	1	0	=	=	190	190	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	"""itm_fAcr06Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001709	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_ACR_HELMET10	IDS_PROPITEM_TXT_001712	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ACROBAT	1	=	SEX_FEMALE	237500	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	71	71	1	1	0	=	=	216	216	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	"""itm_fAcr07Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001713	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_JST_HELMET02	IDS_PROPITEM_TXT_001716	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_JESTER	1	=	SEX_FEMALE	509200	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	59	59	1	1	0	=	=	240	242	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	59	=	=	=	"""itm_fJst01Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001717	59	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_JST_HELMET04	IDS_PROPITEM_TXT_001720	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_JESTER	1	=	SEX_FEMALE	701100	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	71	71	1	1	0	=	=	266	268	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	71	=	=	=	"""itm_fJst02Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001721	71	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_JST_HELMET06	IDS_PROPITEM_TXT_001724	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_JESTER	1	=	SEX_FEMALE	895850	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	83	83	1	1	0	=	=	284	285	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	83	=	=	=	"""itm_fJst03Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001725	83	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_JST_HELMET08	IDS_PROPITEM_TXT_001728	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_JESTER	1	=	SEX_FEMALE	1300550	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	95	95	=	1	0	=	=	312	314	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	95	=	=	=	"""itm_fJst04Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001729	95	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_JST_HELMET10	IDS_PROPITEM_TXT_001732	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_JESTER	1	=	SEX_FEMALE	1570350	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	107	107	=	1	0	=	=	341	342	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	107	=	=	=	"""itm_fJst05Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001733	107	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_RAG_HELMET02	IDS_PROPITEM_TXT_001736	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RANGER	1	=	SEX_FEMALE	509200	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	59	59	1	1	0	=	=	211	212	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	59	=	=	=	"""itm_fRag01Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001737	59	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_RAG_HELMET04	IDS_PROPITEM_TXT_001740	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RANGER	1	=	SEX_FEMALE	701100	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	71	71	1	1	0	=	=	234	235	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	71	=	=	=	"""itm_fRag02Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001741	71	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_RAG_HELMET06	IDS_PROPITEM_TXT_001744	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RANGER	1	=	SEX_FEMALE	895850	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	83	83	1	1	0	=	=	249	250	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	83	=	=	=	"""itm_fRag03Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001745	83	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_RAG_HELMET08	IDS_PROPITEM_TXT_001748	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RANGER	1	=	SEX_FEMALE	1300550	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	95	95	=	1	0	=	=	274	276	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	95	=	=	=	"""itm_fRag04Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001749	95	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_F_RAG_HELMET10	IDS_PROPITEM_TXT_001752	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RANGER	1	=	SEX_FEMALE	1570350	3600000	100	180	=	=	PARTS_CAP	=	1	=	=	107	107	=	1	0	=	=	300	302	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	107	=	=	=	"""itm_fRag05Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001753	107	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_ASS_HELMET0101	IDS_PROPITEM_TXT_001756	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ASSIST	1	=	SEX_MALE	1040	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	15	15	1	1	0	=	=	51	53	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	15	=	=	=	"""itm_mAss01Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001757	15	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_ASS_HELMET0201	IDS_PROPITEM_TXT_001760	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ASSIST	1	=	SEX_MALE	2700	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	24	24	1	1	0	=	=	71	73	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	24	=	=	=	"""itm_mAss02Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001761	24	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_ASS_HELMET0301	IDS_PROPITEM_TXT_001764	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ASSIST	1	=	SEX_MALE	6300	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	33	33	1	1	0	=	=	101	103	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	33	=	=	=	"""itm_mAss03Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001765	33	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_ASS_HELMET0401	IDS_PROPITEM_TXT_001768	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ASSIST	1	=	SEX_MALE	17700	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	43	43	1	1	0	=	=	126	126	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	43	=	=	=	"""itm_mAss04Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001769	43	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_ASS_HELMET06	IDS_PROPITEM_TXT_001772	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ASSIST	1	=	SEX_MALE	45400	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	53	53	1	1	0	=	=	146	147	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	53	=	=	=	"""itm_mAss05Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001773	53	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_ASS_HELMET08	IDS_PROPITEM_TXT_001776	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ASSIST	1	=	SEX_MALE	103000	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	62	62	1	1	0	=	=	170	171	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	"""itm_mAss06Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001777	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_ASS_HELMET10	IDS_PROPITEM_TXT_001780	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_ASSIST	1	=	SEX_MALE	237000	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	71	71	1	1	0	=	=	194	194	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	"""itm_mAss07Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001781	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_RIN_HELMET02	IDS_PROPITEM_TXT_001784	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RINGMASTER	1	=	SEX_MALE	509000	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	59	59	1	1	0	=	=	215	216	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	59	=	=	=	"""Itm_mRin01Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001785	59	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_RIN_HELMET04	IDS_PROPITEM_TXT_001788	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RINGMASTER	1	=	SEX_MALE	701000	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	71	71	1	1	0	=	=	239	240	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	71	=	=	=	"""Itm_mRin02Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001789	71	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
6	II_ARM_M_RIN_HELMET06	IDS_PROPITEM_TXT_001792	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RINGMASTER	1	=	SEX_MALE	895000	3240000	100	180	=	=	PARTS_CAP	=	1	=	=	83	83	1	1	0	=	=	254	256	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	83	=	=	=	"""Itm_mRin03Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_001793	83	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
